today_close,predicted_next_close,actual_next_close,signal,actual_return_pct,equity_curve
17.89,16.646696,17.6,SELL,-1.6210173281162612,0.6555695711572131
17.6,16.56377,17.89,SELL,1.6477272727272678,0.6447675725415545
17.89,16.488714,18.74,SELL,4.751257685858009,0.6141330036952537
18.74,16.430279,18.48,SELL,-1.3874066168623163,0.622653525624857
18.48,16.45874,19.03,SELL,2.97619047619048,0.6041221706955457
19.03,16.480732,19.2,SELL,0.8933263268523287,0.5987253882983706
19.2,16.509367,19.58,SELL,1.9791666666666616,0.5868756149882988
19.58,16.588781,19.28,SELL,-1.532175689479046,0.5958675804886302
19.28,16.72141,19.11,SELL,-0.8817427385892205,0.601121599611196
19.11,16.844385,18.99,SELL,-0.6279434850863475,0.6048963035334014
18.99,16.914549,18.06,SELL,-4.89731437598736,0.6345199771661587
18.06,16.880882,18.4,SELL,1.8826135105204866,0.6225744183490771
18.4,16.825718,17.81,SELL,-3.206521739130434,0.6425374024157051
17.81,16.692131,17.3,SELL,-2.863559797866356,0.660936845157536
17.3,16.519592,17.65,SELL,2.0231213872832243,0.647565290486719
17.65,16.401867,16.45,SELL,-6.798866855524076,0.6915923923894987
16.45,16.183235,16.0,SELL,-2.735562310030391,0.7105113332147432
16.0,15.915002,17.1,SELL,6.875000000000009,0.6616636790562296
17.1,15.717236,16.8,SELL,-1.7543859649122848,0.6732718137765143
16.8,15.593648,16.45,SELL,-2.0833333333333415,0.6872983098968585
16.45,15.511798,16.2,SELL,-1.5197568389057752,0.6977435729651997
16.2,15.429926,16.9,SELL,4.320987654320983,0.6675941593185554
16.9,15.393109,16.6,SELL,-1.7751479289940661,0.6794449432117841
16.6,15.4051695,16.2,SELL,-2.40963855421688,0.6958171105180921
16.2,15.348998,16.25,SELL,0.3086419753086464,0.6936695268436536
16.25,15.345936,15.35,SELL,-5.538461538461541,0.7320881467919175
15.35,15.316617,15.65,SELL,1.9543973941368125,0.7177802351282317
15.65,15.262649,16.2,SELL,3.5143769968051046,0.6925547316572715
16.2,15.185581,16.0,SELL,-1.2345679012345634,0.7011047900727935
16.0,15.142597,16.75,SELL,4.6875,0.6682405030381313
16.75,15.122321,16.35,SELL,-2.3880597014925287,0.6841984852002359
16.35,15.127726,16.65,SELL,1.8348623853210833,0.6716443845543602
16.65,15.130827,17.0,SELL,2.102102102102111,0.6575257338279922
17.0,15.194943,16.6,SELL,-2.35294117647058,0.6729969275651213
16.6,15.269718,16.2,SELL,-2.40963855421688,0.6892137210004254
16.2,15.306445,15.85,SELL,-2.1604938271604914,0.7041041408985826
15.85,15.287258,16.95,SELL,6.940063091482648,0.6552388692904791
16.95,15.293283,18.1,SELL,6.7846607669616645,0.6107831347958448
18.1,15.333613,18.0,SELL,-0.5524861878453117,0.6141576272532805
18.0,15.477292,18.05,SELL,0.27777777777778173,0.6124516338442436
18.05,15.647841,18.05,SELL,0.0,0.6124516338442436
18.05,15.831653,18.15,SELL,0.5540166204986031,0.6090585500002312
18.15,16.023542,18.2,SELL,0.2754820936639158,0.6073807027550515
18.2,16.172913,17.8,SELL,-2.19780219780219,0.6207297291892284
17.8,16.305037,17.5,SELL,-1.68539325842697,0.6311914661980356
17.5,16.387487,17.4,SELL,-0.5714285714285796,0.6347982745763101
17.4,16.367046,17.05,SELL,-2.011494252873551,0.647567205386753
17.05,16.286684,17.05,SELL,0.0,0.647567205386753
17.05,16.118713,16.85,SELL,-1.1730205278592334,0.655163301637624
16.85,15.907183,16.6,SELL,-1.4836795252225519,0.6648838254007935
16.6,15.736814,16.35,SELL,-1.506024096385542,0.6748971360242993
16.35,15.544525,16.7,SELL,2.1406727828746046,0.660449796721027
16.7,15.374199,16.85,SELL,0.8982035928143841,0.6545176129181435
16.85,15.23296,16.45,SELL,-2.3738872403560958,0.6700551230170906
16.45,15.122933,17.6,SELL,6.990881458966578,0.6232123636572331
17.6,15.072499,17.7,SELL,0.568181818181806,0.6196713843182716
17.7,15.108939,18.6,SELL,5.084745762711877,0.5881626698614103
18.6,15.23391,19.35,SELL,4.032258064516129,0.5644464331734502
19.35,15.4688425,19.05,SELL,-1.5503875968992284,0.5731975406645115
19.05,15.798546,18.8,SELL,-1.3123359580052494,0.5807198181010536
18.8,16.114973,18.85,SELL,0.2659574468085144,0.5791753504997209
18.85,16.465221,18.75,SELL,-0.5305039787798483,0.582247898778234
18.75,16.72117,19.0,SELL,1.3333333333333335,0.574484593461191
19.0,16.888432,19.25,SELL,1.3157894736842104,0.5669255856524911
19.25,17.022991,18.8,SELL,-2.337662337662334,0.5801783915508609
18.8,17.05616,19.1,SELL,1.5957446808510676,0.5709202257282409
19.1,17.077713,18.55,SELL,-2.8795811518324643,0.5873603369403106
18.55,16.977089,18.55,SELL,0.0,0.5873603369403106
18.55,16.881855,18.65,SELL,0.539083557951471,0.584193973937937
18.65,16.813215,18.35,SELL,-1.6085790884718347,0.5935911960388153
18.35,16.701185,17.6,SELL,-4.087193460490464,0.6178524165853608
17.6,16.56312,17.7,SELL,0.568181818181806,0.614341891491126
17.7,16.410982,17.9,SELL,1.1299435028248548,0.6074001752030906
17.9,16.247019,17.4,SELL,-2.7932960893854752,0.6243666605439591
17.4,16.052105,17.9,SELL,2.873563218390805,0.6064250898386728
17.9,15.896903,17.9,SELL,0.0,0.6064250898386728
17.9,15.799208,17.75,SELL,-0.8379888268156346,0.6115068643345275
17.75,15.702167,16.85,SELL,-5.070422535211259,0.6425128461881091
16.85,15.615992,17.1,SELL,1.4836795252225519,0.6329800146422915
17.1,15.557258,17.05,SELL,-0.2923976608187176,0.6348308333985555
17.05,15.492838,16.85,SELL,-1.1730205278592334,0.6422775293915004
16.85,15.396834,17.05,SELL,1.1869436201780372,0.6346540572325509
17.05,15.330104,17.6,SELL,3.2258064516129075,0.6141813457089201
17.6,15.297901,18.0,SELL,2.2727272727272645,0.6002226787609902
18.0,15.351586,17.95,SELL,-0.27777777777778173,0.6018899639797708
17.95,15.4447365,17.7,SELL,-1.392757660167131,0.6102728325588762
17.7,15.546609,17.45,SELL,-1.4124293785310735,0.6188925053351315
17.45,15.637178,17.4,SELL,-0.28653295128940237,0.6206658362959772
17.4,15.6842375,17.1,SELL,-1.7241379310344664,0.6313669714045285
17.1,15.714035,16.95,SELL,-0.8771929824561528,0.6369052781712349
16.95,15.695078,16.7,SELL,-1.4749262536873156,0.6462991613301027
16.7,15.634795,16.85,SELL,0.8982035928143841,0.6404940790427065
16.85,15.534476,16.8,SELL,-0.2967359050445146,0.6423946549449103
16.8,15.381755,16.9,SELL,0.5952380952380826,0.638570877236905
